0.024151823407704737,0.0,0.7008797653958944,0.0,1.0,0.3960528836941941,1.0,0.03519013585029188,0.17391304347826086,0.4122137404580153,0.2234042553191489,0.4260174491905795,0.41169977924944806,15.6
0.11148157439703053,0.0,0.6466275659824048,0.0,0.7304526748971193,0.515424410806668,0.9649845520082388,0.0971502355102115,1.0,0.9141221374045801,0.8085106382978723,0.9788693327954007,0.40590507726269315,12.6
0.0032805558028308076,0.0,0.21041055718475077,0.0,0.2448559670781893,0.7903812990994444,0.14521112255406798,0.2041846254569262,0.30434782608695654,0.22900763358778625,0.5106382978723403,0.9511069645468758,0.06043046357615894,46.7
0.00041238768083688736,0.8,0.0531524926686217,0.0,0.057613168724279774,0.40275914926231066,0.1956745623069001,0.8598759706839797,0.13043478260869565,0.28053435114503816,1.0,0.9644460134146957,0.17439293598233996,18.2
0.0010538421628581783,0.0,0.07331378299120235,0.0,0.2119341563786008,0.5752059781567349,0.9546858908341915,0.1561641842617346,0.08695652173913043,0.011450381679389313,0.5531914893617023,1.0,0.10899558498896246,32.5
0.0003317984284084196,0.8,0.10667155425219943,0.0,0.026748971193415547,0.5228971067254263,0.15345005149330587,0.4984723661956463,0.13043478260869565,0.2862595419847328,0.37234042553191504,1.0,0.08112582781456953,23.5
0.16104003071608217,0.0,0.6466275659824048,0.0,0.47119341563786005,0.5112090438781376,0.8764160659114315,0.07470856747958608,1.0,0.9141221374045801,0.8085106382978723,0.965757224267487,0.31401766004415005,21.4
0.030658534458031097,0.0,0.7008797653958944,0.0,1.0,0.39011304847671974,0.9474768280123584,0.03601760416098351,0.17391304347826086,0.4122137404580153,0.2234042553191489,0.8864037520802865,0.5441501103752758,15.4
0.000563337982108062,0.4,0.218108504398827,1.0,0.12757201646090535,0.6125694577505267,0.30895983522142123,0.26806336043064727,0.13043478260869565,0.12786259541984732,0.5319148936170215,1.0,0.04966887417218542,32.4
0.0009589783845462859,0.0,0.37939882697947214,0.0,0.057613168724279774,0.4797853995018203,0.050463439752832136,0.37806208740247693,0.13043478260869565,0.22519083969465647,0.702127659574468,0.9848958595995765,0.10458057395143486,22.8
0.0038890777172627803,0.0,0.7855571847507332,0.0,0.49176954732510286,0.5543207511017436,0.9835221421215242,0.06548820630330807,0.13043478260869565,0.4770992366412214,0.9148936170212765,0.9928892026829391,0.35485651214128033,17.1
0.004963376287292481,0.0,0.21041055718475077,1.0,0.25102880658436216,0.6064380149453918,0.654994850669413,0.22935421099532616,0.30434782608695654,0.22900763358778625,0.5106382978723403,0.907458772504917,0.17439293598233996,29.0
0.13534588412591794,0.0,0.6466275659824048,0.0,0.47119341563786005,0.3998850354474036,0.8722966014418125,0.07470856747958608,1.0,0.9141221374045801,0.8085106382978723,0.7343537243431338,0.34133554083885204,20.8
0.020163947987674003,0.0,0.7008797653958944,0.0,0.4526748971193415,0.44376317302165175,0.7857878475798147,0.11787331551093894,0.17391304347826086,0.4122137404580153,0.2234042553191489,0.5731252206364417,0.28725165562913907,23.8
